,engagement_probability,threeXthree,twoXtwo
676153,0.5393200516700745,1,1
61424,0.4552375376224518,0,0
287672,0.4920104146003723,1,1
2094603,0.03106117621064186,0,0
1431217,0.08491234481334686,0,0
1502887,0.08263986557722092,0,0
1298730,0.5376166701316833,1,1
2332827,0.056158918887376785,0,0
1875413,0.09104738384485245,0,0
2004907,0.03369414806365967,0,0
2772568,0.04325171560049057,0,0
2237022,0.18463361263275146,0,0
1819032,0.11217954754829407,0,0
3593987,0.04574047774076462,0,0
930673,0.4605698883533478,0,0
2674496,0.036280691623687744,0,0
3172898,0.28611981868743896,0,0
87360,0.648741602897644,1,1
2438496,0.17739026248455048,0,0
2423466,0.08393742889165878,0,0
114480,0.07832508534193039,0,0
1859053,0.17413724958896637,0,0
2970360,0.03761875629425049,0,0
3425938,0.06357438117265701,0,0
2232917,0.0981673076748848,0,0
449484,0.10535664856433868,0,0
2756561,0.44941407442092896,1,1
1221814,0.1725858896970749,1,1
2945398,0.0872109979391098,0,0
3317759,0.07992127537727356,0,0
1842891,0.15041989088058472,0,0
399960,0.0730527862906456,0,0
444209,0.44882166385650635,0,0
474082,0.47221294045448303,0,0
3397865,0.39285171031951904,0,0
1151193,0.45055916905403137,1,1
3458527,0.4281977117061615,0,0
828795,0.07259434461593628,0,0
2593914,0.5120329260826111,0,0
303393,0.0776156410574913,0,0
448735,0.042163729667663574,0,0
3305948,0.4436797499656677,0,1
502850,0.1598062813282013,0,0
3554913,0.04739493131637573,0,0
3384095,0.04458407685160637,0,0
2193538,0.4458528757095337,1,1
3207430,0.14855057001113892,0,0
1268572,0.5351575016975403,0,0
2844919,0.12790489196777344,0,0
1843927,0.08804414421319962,0,0
547286,0.03834002465009689,0,0
1693805,0.12260400503873825,0,0
576739,0.03390390798449516,0,0
2590025,0.46216389536857605,1,1
3250572,0.5487115383148193,1,1
3388327,0.31236618757247925,0,0
1769507,0.6218104362487793,1,1
1871538,0.04847858473658562,0,0
1831100,0.0809284895658493,0,0
289616,0.39590099453926086,0,0
1882895,0.5421305894851685,1,1
3471029,0.07994380593299866,0,0
478739,0.07193297147750854,0,0
192663,0.03346390649676323,0,0
1498675,0.5055829882621765,1,1
1318791,0.03816880285739899,0,0
1100050,0.07090234756469727,0,0
2693022,0.03323613107204437,0,0
263033,0.1014927327632904,0,0
638251,0.07878827303647995,0,0
1064769,0.032455794513225555,0,0
645085,0.02758842706680298,0,0
1122485,0.05593773350119591,0,0
1353565,0.08165916800498962,0,0
2475877,0.034054748713970184,0,0
1815782,0.08497779071331024,0,0
1133352,0.4416167140007019,0,0
293948,0.09016413241624832,0,0
3269455,0.5539519190788269,0,0
1685892,0.11301162838935852,0,0
2998478,0.6381199359893799,1,1
1309831,0.2527187466621399,0,0
2636386,0.22665093839168549,0,0
3264806,0.07553556561470032,0,0
2393651,0.45384496450424194,1,1
817141,0.07862362265586853,0,0
917835,0.5294476747512817,0,0
1902976,0.09402735531330109,0,0
1359741,0.09781543910503387,0,0
2575382,0.10792309790849686,0,0
1251121,0.029329026117920876,0,0
33072,0.10746186971664429,1,1
441608,0.04689984768629074,0,0
1403246,0.5251474380493164,0,0
1689842,0.10757221281528473,0,1
1037009,0.3545757532119751,1,1
929830,0.5073475241661072,0,0
2720858,0.034197788685560226,0,0
1888717,0.03791826218366623,0,0
1957757,0.031836654990911484,0,0
3597657,0.3808390200138092,0,0
3422947,0.052942123264074326,0,0
1814096,0.046862758696079254,0,0
769902,0.09785809367895126,0,0
3005820,0.1710987389087677,0,0
3332888,0.42356404662132263,0,1
1450493,0.03485659137368202,0,0
3240089,0.08854559808969498,0,0
1304104,0.057955969125032425,0,0
1042261,0.5857897996902466,0,0
421672,0.04532855376601219,0,0
1496331,0.4635757803916931,0,0
2078200,0.044393979012966156,0,0
2250680,0.03711128607392311,0,0
1669428,0.03791457787156105,0,0
2280818,0.1260303258895874,0,0
233227,0.33892953395843506,1,1
1117236,0.037936486303806305,0,0
423123,0.141865536570549,0,0
2716489,0.047609951347112656,0,0
1160130,0.029042648151516914,0,0
2167545,0.03966130316257477,0,0
690116,0.47145602107048035,1,1
239670,0.08524036407470703,0,0
750603,0.14606575667858124,0,1
1939576,0.05846358463168144,0,0
1314061,0.11336713284254074,0,0
2399694,0.0431295782327652,0,0
3450485,0.4728705585002899,1,1
1221796,0.059025924652814865,0,0
434504,0.048669200390577316,0,0
447278,0.18566852807998657,0,0
289055,0.1324702799320221,1,1
937244,0.033728424459695816,0,0
3307495,0.07556812465190887,0,0
738459,0.10085533559322357,0,0
2507205,0.1390378773212433,0,0
619848,0.44564956426620483,0,0
1191583,0.0363813117146492,0,0
610713,0.03476463258266449,0,0
1753633,0.38094156980514526,0,0
2037672,0.12283997237682343,0,0
3500426,0.5102265477180481,0,0
1617643,0.03078450635075569,0,0
2891100,0.09020303934812546,0,0
2765968,0.07460223883390427,0,0
3540049,0.4440280497074127,1,1
1614118,0.05947223678231239,0,0
245464,0.120899498462677,0,0
3353012,0.14615659415721893,0,0
1979475,0.043221186846494675,0,0
2919247,0.15909428894519806,0,0
1814279,0.08048580586910248,0,0
3580510,0.48555922508239746,0,0
908057,0.030526740476489067,0,0
1855492,0.09227368980646133,0,0
2305572,0.07180984318256378,0,0
655158,0.1408129781484604,0,0
3312979,0.5406538248062134,0,0
2069139,0.11559967696666718,0,0
1983315,0.053771790117025375,0,0
3479744,0.07651326805353165,0,0
27170,0.040468644350767136,0,0
182504,0.5272169709205627,0,0
411782,0.10264085233211517,0,0
750260,0.4192084074020386,1,1
3533530,0.04214000329375267,0,0
2080156,0.10028822720050812,1,1
294542,0.03910059481859207,0,0
3597850,0.11283920705318451,0,0
1455335,0.08567330241203308,0,0
2833007,0.5427544116973877,1,1
1606436,0.07414291054010391,0,0
3286998,0.07473965734243393,0,0
3248052,0.48068860173225403,1,1
3485366,0.5994090437889099,0,0
3078478,0.04863095283508301,0,0
999140,0.04131515324115753,0,0
2543387,0.03264995291829109,0,0
403244,0.030649660155177116,0,0
2946301,0.032012343406677246,0,0
1526816,0.051243945956230164,0,0
3467673,0.5770759582519531,1,1
1592975,0.028907883912324905,0,0
2553437,0.08864965289831161,0,0
3295639,0.06961435824632645,0,0
1713478,0.47804489731788635,0,0
560307,0.08510419726371765,0,0
1769531,0.09544168412685394,1,1
1413863,0.035147782415151596,0,0
284015,0.043738625943660736,0,0
1397123,0.032700374722480774,0,0
2307914,0.06937254965305328,0,0
3125767,0.5097479224205017,1,1
1562572,0.13799428939819336,0,0
3071268,0.5399424433708191,1,1
1320762,0.031106680631637573,0,0
3338557,0.0396527424454689,0,0
1339151,0.04847368970513344,0,0
492223,0.06860394030809402,0,0
883659,0.4273747205734253,0,0
2484063,0.09799318015575409,0,0
2927315,0.07597056776285172,0,0
685399,0.10051072388887405,0,0
3458334,0.5042051076889038,0,0
203564,0.027553066611289978,0,0
2524869,0.18194755911827087,0,0
1136475,0.06717071682214737,0,0
3620975,0.0339999794960022,0,0
1709188,0.396530419588089,0,0
1052398,0.042940229177474976,0,0
3423434,0.1140163391828537,0,0
1797974,0.09204106032848358,0,0
879995,0.11958403885364532,0,0
2736089,0.416588693857193,0,1
2981642,0.3024248480796814,0,0
2366947,0.031502656638622284,0,0
2430940,0.47076302766799927,1,1
2420993,0.09176205843687057,0,0
3554945,0.4728054106235504,0,0
2081017,0.13745245337486267,0,0
1651096,0.07456337660551071,0,0
2593397,0.37313079833984375,0,0
2544798,0.10137373208999634,0,0
3173199,0.08104955404996872,0,0
2933446,0.16347311437129974,0,1
2350036,0.09366290271282196,0,0
3392219,0.10031034797430038,0,0
22162,0.04802311956882477,0,0
94128,0.09505405277013779,0,0
3566346,0.09203054010868073,0,0
963822,0.07430317997932434,1,1
3134061,0.10239788889884949,0,0
3518128,0.04977172985672951,0,0
2157985,0.17653636634349823,0,0
529588,0.5020306706428528,1,1
3356609,0.10076672583818436,0,0
138289,0.02695060521364212,0,0
2683416,0.46596354246139526,1,1
12936,0.052664224058389664,0,0
1494682,0.1099487915635109,1,1
2233073,0.13879595696926117,0,0
2394959,0.5500972867012024,1,1
3031975,0.3752281963825226,0,0
3033520,0.3777814507484436,0,0
345680,0.582190215587616,0,0
2301001,0.43223369121551514,0,0
2944920,0.06879793107509613,0,0
1321664,0.04716794192790985,0,0
1002099,0.5286760926246643,0,0
1349153,0.4479222893714905,1,1
1327475,0.11846399307250977,0,0
3521222,0.11271008104085922,0,0
3565892,0.050407834351062775,0,0
1901349,0.43745100498199463,1,1
1696976,0.06667228788137436,0,0
2797973,0.06600034981966019,0,0
2512222,0.07400179654359818,0,0
3102262,0.18892161548137665,1,1
3306449,0.4566654562950134,0,0
2150086,0.04542107135057449,0,0
2141997,0.09985343366861343,0,0
2625242,0.06874313205480576,0,0
3544828,0.6185981035232544,1,1
405465,0.11754492670297623,0,0
2501488,0.04080135375261307,0,0
1830985,0.42247575521469116,0,0
1739453,0.03000570461153984,0,0
327924,0.26645246148109436,0,0
1918992,0.4368218779563904,1,1
1402519,0.11931302398443222,0,0
3459601,0.10927604138851166,0,0
429358,0.10813674330711365,0,0
199953,0.059998027980327606,0,0
1100698,0.033469896763563156,0,0
1563343,0.11544886231422424,0,0
214933,0.05050613731145859,0,0
2708489,0.11190903186798096,0,0
2472456,0.039105892181396484,0,0
934288,0.02597186528146267,0,0
1427227,0.1069784164428711,0,0
1155661,0.06461823731660843,0,0
658968,0.0812193900346756,0,0
3542761,0.031641487032175064,0,0
3057761,0.09365339577198029,0,0
732201,0.08532325178384781,0,0
91728,0.45682165026664734,1,1
2060180,0.43501731753349304,0,0
2603992,0.03162650391459465,0,0
2805380,0.0410519614815712,0,0
835386,0.40112388134002686,0,0
3073671,0.3824008107185364,0,0
3280348,0.027069928124547005,0,0
3248843,0.41547247767448425,1,1
1627763,0.08252721279859543,0,0
983737,0.1273888349533081,1,1
767711,0.43097493052482605,1,1
519248,0.498821496963501,0,1
605000,0.031884945929050446,0,0
3595509,0.5469902157783508,1,1
2311798,0.1258241981267929,0,0
2767396,0.4232710301876068,0,0
877179,0.6091527938842773,1,1
432629,0.057268835604190826,0,0
2002235,0.03591014817357063,0,0
1608978,0.08505646884441376,0,0
1823826,0.10386904329061508,0,0
1133679,0.548525869846344,0,0
3336877,0.39461424946784973,0,0
2596011,0.41272497177124023,1,1
2107051,0.03688964247703552,0,0
1004316,0.4275825321674347,0,0
2872995,0.030801206827163696,0,0
2263210,0.38174593448638916,1,1
3311234,0.029883399605751038,0,0
3621279,0.08654072135686874,0,0
824781,0.035992108285427094,0,0
2926245,0.03271637111902237,0,0
296231,0.05386381968855858,0,0
2960446,0.4557977616786957,0,1
1480882,0.535443902015686,1,1
243827,0.09441286325454712,0,0
704246,0.040360935032367706,0,0
1789963,0.4557393491268158,1,1
2891963,0.09693324565887451,0,0
3161576,0.4209619164466858,0,0
3083104,0.051496170461177826,0,0
871994,0.055930245667696,0,0
1819246,0.04977885261178017,0,0
3527138,0.6368511319160461,1,1
761398,0.110895536839962,0,0
389452,0.10606686025857925,0,0
183516,0.57366943359375,1,1
3642074,0.03613236919045448,0,0
2800837,0.39237478375434875,0,1
1732087,0.5405610203742981,1,1
2846026,0.16986732184886932,0,0
2191213,0.03506151959300041,0,0
1232035,0.36595839262008667,0,0
1252034,0.06399887055158615,0,0
3249759,0.08298438787460327,1,1
2282112,0.5103961825370789,0,0
3451076,0.05898918956518173,0,0
1571386,0.15702016651630402,0,0
1370587,0.5346459746360779,1,1
3201284,0.028596121817827225,0,0
1826776,0.4452095627784729,1,1
1528070,0.08145233988761902,0,0
1609025,0.0349469929933548,0,0
403354,0.025142595171928406,0,0
2236677,0.12645289301872253,0,0
1392447,0.03668911010026932,0,0
953798,0.034068793058395386,0,0
2223769,0.08076483011245728,0,0
3362701,0.5268623232841492,0,0
1071404,0.07087929546833038,0,0
1000019,0.09340733289718628,0,0
200012,0.4107484817504883,0,0
2299496,0.15913447737693787,1,1
1546922,0.036708585917949677,0,0
2128471,0.05063839629292488,0,0
78805,0.06258492916822433,0,0
2961380,0.5621009469032288,0,0
961077,0.16521164774894714,0,0
3581499,0.495989054441452,0,0
2877451,0.04652741178870201,0,0
1666052,0.08141567558050156,0,0
1467986,0.5016441345214844,0,0
1479133,0.41832515597343445,0,0
1060379,0.47924768924713135,1,1
2984689,0.06385712325572968,0,0
3224195,0.08528562635183334,0,0
708251,0.4976681172847748,1,1
1859866,0.07636099308729172,1,1
2488629,0.0793793648481369,0,0
595334,0.03257608413696289,0,0
681190,0.11191189289093018,0,0
61124,0.08127875626087189,0,0
2844984,0.038751255720853806,0,0
3349353,0.46910375356674194,0,1
3403227,0.05585406348109245,0,0
862333,0.030928919091820717,0,0
3556065,0.08468329906463623,0,0
2793259,0.5233010649681091,1,1
2066458,0.4176688492298126,1,1
1677325,0.5652334690093994,1,1
669591,0.06367741525173187,0,0
3606487,0.05241046100854874,0,0
3459425,0.03529922291636467,0,0
1020907,0.1882997453212738,1,1
266550,0.1080750972032547,0,0
1460667,0.4214358329772949,0,0
1572188,0.4267735481262207,1,1
2304811,0.0372893363237381,0,0
714252,0.04103383794426918,0,0
1685976,0.05125752091407776,0,0
2923092,0.028500361368060112,0,0
1012683,0.08925255388021469,0,0
3098123,0.4082658886909485,0,0
2591982,0.29800841212272644,1,1
2360170,0.07248955965042114,0,0
1630035,0.057278912514448166,0,0
1098237,0.03325827047228813,0,0
2948707,0.09984537214040756,0,0
567032,0.5890361070632935,1,1
2808671,0.11269018799066544,0,1
2063867,0.32297566533088684,0,1
3368990,0.10839808732271194,0,0
409792,0.04439009353518486,0,0
1405833,0.39136824011802673,0,0
2875527,0.04809887707233429,0,0
2865904,0.43983393907546997,1,1
2125318,0.1387987732887268,0,0
777475,0.0963597521185875,0,0
1921423,0.08429110050201416,0,0
3287904,0.07518124580383301,0,0
3361882,0.5484548211097717,0,0
2944906,0.12169694155454636,0,0
3257531,0.030337175354361534,0,0
1223313,0.45510590076446533,0,0
1142424,0.045614998787641525,0,0
3357828,0.1233922466635704,0,0
2074719,0.1022505909204483,0,0
1813352,0.1112067848443985,0,0
3333832,0.0754866898059845,0,0
2749005,0.1594221442937851,0,0
1302370,0.036861248314380646,0,0
1861489,0.07919622212648392,0,0
1024250,0.36903199553489685,1,1
1426002,0.5815576910972595,0,0
646271,0.03244877979159355,0,0
426832,0.031492844223976135,0,0
190180,0.030540158972144127,0,0
298243,0.1353454738855362,0,0
2763919,0.06407438963651657,0,0
2238594,0.028047578409314156,0,0
1223264,0.49208003282546997,0,0
1688409,0.060206640511751175,0,0
3090564,0.18198439478874207,0,0
2409014,0.1647062599658966,1,1
2431449,0.4688473343849182,1,1
2054661,0.09351615607738495,0,0
144135,0.16182687878608704,0,0
217843,0.10798610001802444,0,0
2765306,0.07060793042182922,0,0
823756,0.5263631343841553,1,1
1701314,0.132164865732193,0,0
1884080,0.03569485619664192,0,0
1326319,0.4591287672519684,0,0
2401220,0.03525811806321144,0,0
1578459,0.09507838636636734,0,0
2289033,0.02779143676161766,0,0
641346,0.04834010824561119,0,0
91157,0.47528353333473206,0,0
602436,0.5102352499961853,1,1
503226,0.05389273166656494,0,0
249625,0.4785845875740051,0,0
3295246,0.09878803789615631,0,0
1144934,0.037910956889390945,0,0
604574,0.4110797345638275,0,0
2086806,0.08839088678359985,0,0
175156,0.0768008828163147,0,0
1676261,0.08693058788776398,0,0
2548591,0.07399364560842514,0,0
1413721,0.4822963774204254,0,0
629383,0.0332922600209713,0,0
952205,0.1410164088010788,0,0
2607043,0.029843688011169434,0,0
3220830,0.030230462551116943,0,0
1868811,0.04939866438508034,0,0
24950,0.10776791721582413,0,0
1506413,0.3522407114505768,0,1
2063914,0.10292346775531769,0,0
1383071,0.08910086005926132,0,0
79887,0.07609642297029495,0,0
2775021,0.486789345741272,1,1
2014040,0.08031702786684036,0,0
405227,0.12835568189620972,0,0
2076723,0.0494379922747612,0,0
1131613,0.46142593026161194,0,0
2314644,0.09260929375886917,0,0
1603906,0.09456326812505722,0,0
3065196,0.03414612263441086,0,0
2832124,0.3777239918708801,0,0
1715709,0.34199240803718567,0,0
2989040,0.1913500428199768,0,0
1565366,0.12144750356674194,0,0
2227103,0.1005452498793602,0,0
3274047,0.17694415152072906,0,0
2000554,0.5089684724807739,0,0
2709326,0.10576160997152328,0,0
149346,0.05893747881054878,0,0
3358064,0.3776569962501526,1,1
360869,0.1129508763551712,1,1
593100,0.033789437264204025,0,0
3558174,0.0844406858086586,0,0
3008215,0.0391065739095211,0,0
1574009,0.41502344608306885,0,0
1926945,0.06555221229791641,0,0
3520763,0.0876692682504654,0,0
2139418,0.3897063434123993,1,1
2574564,0.6158168911933899,0,0
3276539,0.04796932265162468,0,0
1344962,0.024120662361383438,0,0
2109045,0.07849930971860886,0,0
2204690,0.04812486469745636,0,0
2151578,0.45951104164123535,1,1
1993860,0.5069007277488708,0,0
452386,0.4508898854255676,1,1
2771136,0.07973601669073105,0,0
3256696,0.040651194751262665,0,0
3158369,0.4942893087863922,1,1
2361507,0.08338743448257446,0,0
2472075,0.576077401638031,0,0
1203814,0.4692158102989197,0,0
2536935,0.052972838282585144,0,0
1672245,0.08190681785345078,0,0
1847595,0.07877705246210098,0,0
921969,0.4140450060367584,0,0
294234,0.3940539062023163,0,0
1440156,0.07251470535993576,0,0
1820104,0.034839995205402374,0,0
1255656,0.03341241925954819,0,0
1565848,0.029711131006479263,0,0
1675406,0.48631685972213745,1,1
3097349,0.025943242013454437,0,0
2494823,0.08265701681375504,0,1
2967000,0.10513554513454437,0,0
119692,0.04950612783432007,0,0
2702822,0.06091666966676712,0,0
2596453,0.03727995231747627,0,0
2133227,0.03826176002621651,0,0
1337297,0.08027046173810959,0,0
1692431,0.10633989423513412,0,0
2452632,0.03161979466676712,0,0
993950,0.03343484178185463,0,0
1401191,0.03712790086865425,0,0
1004964,0.09032030403614044,0,0
1531481,0.08229300379753113,0,0
94927,0.20725436508655548,0,0
2037280,0.03347000479698181,0,0
1767502,0.09139420837163925,1,1
442428,0.5277189612388611,0,0
1707991,0.6061865091323853,0,0
354066,0.025432810187339783,0,0
3258688,0.14166398346424103,0,0
82627,0.11244305968284607,0,0
685072,0.08579007536172867,0,0
2328575,0.03324011340737343,0,0
2100592,0.4365282356739044,0,0
1070306,0.07677478343248367,0,0
2019065,0.09245781600475311,0,0
2983048,0.1412620097398758,0,0
2118507,0.028518540784716606,0,0
2961099,0.44293177127838135,1,1
3398300,0.5362520217895508,0,0
1080206,0.07366610318422318,0,0
2695327,0.031010814011096954,0,0
1842732,0.048293162137269974,0,0
3435548,0.6177101135253906,1,1
2439574,0.113851398229599,0,0
3193645,0.4815812408924103,1,1
466494,0.09927666932344437,0,0
3082734,0.04704563319683075,0,0
3098175,0.03526921570301056,0,0
1297227,0.46363916993141174,1,1
2444610,0.49129951000213623,1,1
3445730,0.12600214779376984,0,0
3577292,0.0460367389023304,0,0
337365,0.43944865465164185,0,0
1983578,0.7172946929931641,0,0
1914387,0.46465930342674255,1,1
384040,0.40955859422683716,1,1
479014,0.20091915130615234,0,0
3171887,0.025713292881846428,0,0
1018650,0.03194607421755791,0,0
3529122,0.03308018296957016,0,0
1550337,0.583227276802063,0,0
933994,0.44064298272132874,0,0
1387744,0.432917058467865,0,0
2545978,0.11829619109630585,0,0
1132490,0.4441964626312256,0,0
540535,0.10075381398200989,0,0
829042,0.03251764923334122,0,0
857591,0.4732077121734619,0,0
1201377,0.36038586497306824,1,1
200066,0.08579226583242416,0,0
1470627,0.08396722376346588,0,0
2969566,0.047819722443819046,0,0
2120287,0.4561536908149719,1,1
3628299,0.12002957612276077,0,0
348354,0.042851522564888,0,0
2324920,0.034876346588134766,0,0
765171,0.11802201718091965,0,0
